0,0.003418
1,0.015625
2,0.024902
3,0.032715
4,0.040039
5,0.046387
6,0.052246
7,0.058105
8,0.063477
9,0.068848
10,0.073730
11,0.078613
12,0.083008
13,0.087891
14,0.092285
15,0.096680
16,0.100586
17,0.104980
18,0.108887
19,0.113281
20,0.117188
21,0.121094
22,0.125000
23,0.128906
24,0.132813
25,0.136719
26,0.140137
27,0.144043
28,0.147949
29,0.151367
30,0.155273
31,0.159180
32,0.162598
33,0.166504
34,0.169922
35,0.173340
36,0.177246
37,0.180664
38,0.184570
39,0.187988
40,0.191895
41,0.195313
42,0.199219
43,0.202637
44,0.206055
45,0.209961
46,0.213379
47,0.217285
48,0.220703
49,0.224609
50,0.228027
51,0.231934
52,0.235840
53,0.239258
54,0.243164
55,0.246582
56,0.250488
57,0.254395
58,0.257813
59,0.261719
60,0.265625
61,0.269531
62,0.273438
63,0.276855
64,0.280762
65,0.284668
66,0.288574
67,0.292480
68,0.296387
69,0.300293
70,0.304199
71,0.308105
72,0.312012
73,0.315918
74,0.319336
75,0.323242
76,0.327148
77,0.331055
78,0.334961
79,0.338867
80,0.342773
81,0.346191
82,0.350098
83,0.354004
84,0.357422
85,0.361328
86,0.364746
87,0.368164
88,0.372070
89,0.375488
90,0.378906
91,0.382324
92,0.385742
93,0.389160
94,0.392090
95,0.395508
96,0.398438
97,0.401855
98,0.404785
99,0.408203
100,0.411133
101,0.414063
102,0.416992
103,0.419434
104,0.422363
105,0.425293
106,0.427734
107,0.430664
108,0.433105
109,0.436035
110,0.438477
111,0.440918
112,0.443359
113,0.445801
114,0.448242
115,0.450195
116,0.452637
117,0.455078
118,0.457031
119,0.459473
120,0.461426
121,0.463379
122,0.465820
123,0.467773
124,0.469727
125,0.471680
126,0.473633
127,0.475586
128,0.477539
129,0.479492
130,0.480957
131,0.482910
132,0.484863
133,0.486328
134,0.488281
135,0.489746
136,0.491699
137,0.493164
138,0.495117
139,0.496582
140,0.498047
141,0.500000
142,0.501465
143,0.502930
144,0.504395
145,0.505859
146,0.507324
147,0.508789
148,0.510254
149,0.511719
150,0.513184
151,0.514648
152,0.516113
153,0.517090
154,0.518555
155,0.520020
156,0.521484
157,0.522461
158,0.523926
159,0.525391
160,0.526367
161,0.527832
162,0.528809
163,0.530273
164,0.531250
165,0.532715
166,0.533691
167,0.535156
168,0.536133
169,0.537109
170,0.538574
171,0.539551
172,0.540527
173,0.541992
174,0.542969
175,0.543945
176,0.544922
177,0.545898
178,0.547363
179,0.548340
180,0.549316
181,0.550293
182,0.551270
183,0.552246
184,0.553223
185,0.554199
186,0.555176
187,0.556152
188,0.557129
189,0.558105
190,0.559082
191,0.560059
192,0.561035
193,0.562012
194,0.562988
195,0.563965
196,0.564941
197,0.565918
198,0.566895
199,0.567383
200,0.568359
201,0.569336
202,0.570313
203,0.571289
204,0.571777
205,0.572754
206,0.573730
207,0.574707
208,0.575195
209,0.576172
210,0.577148
211,0.577637
212,0.578613
213,0.579590
214,0.580078
215,0.581055
216,0.582031
217,0.582520
218,0.583496
219,0.584473
220,0.584961
221,0.585938
222,0.586426
223,0.587402
224,0.587891
225,0.588867
226,0.589355
227,0.590332
228,0.590820
229,0.591797
230,0.592773
231,0.593262
232,0.593750
233,0.594727
234,0.595215
235,0.596191
236,0.596680
237,0.597656
238,0.598145
239,0.599121
240,0.599609
241,0.600098
242,0.601074
243,0.601563
244,0.602539
245,0.603027
246,0.603516
247,0.604492
248,0.604980
249,0.605469
250,0.606445
251,0.606934
252,0.607422
253,0.608398
254,0.608887
255,0.609375
