0,0.000000
1,0.000058
2,0.000174
3,0.000287
4,0.000376
5,0.000541
6,0.000577
7,0.000926
8,0.001305
9,0.001610
10,0.002110
11,0.002398
12,0.002943
13,0.003561
14,0.004962
15,0.006383
16,0.008810
17,0.010411
18,0.011972
19,0.013525
20,0.016390
21,0.020642
22,0.023017
23,0.026281
24,0.027242
25,0.031035
26,0.035017
27,0.042436
28,0.048107
29,0.055095
30,0.061172
31,0.067920
32,0.073832
33,0.081681
34,0.089878
35,0.096502
36,0.103937
37,0.107547
38,0.115942
39,0.121556
40,0.134207
41,0.143505
42,0.152381
43,0.163260
44,0.175274
45,0.188993
46,0.200030
47,0.210164
48,0.217939
49,0.225954
50,0.239201
51,0.255015
52,0.266665
53,0.274928
54,0.288738
55,0.296794
56,0.305297
57,0.319008
58,0.338515
59,0.349809
60,0.360382
61,0.371510
62,0.385618
63,0.398493
64,0.407543
65,0.419449
66,0.434468
67,0.438028
68,0.450845
69,0.470327
70,0.478689
71,0.492922
72,0.504853
73,0.518523
74,0.533161
75,0.536655
76,0.545506
77,0.558671
78,0.569153
79,0.586043
80,0.592650
81,0.604151
82,0.614525
83,0.637700
84,0.639985
85,0.654069
86,0.671042
87,0.673617
88,0.688206
89,0.701089
90,0.708458
91,0.722657
92,0.740086
93,0.756819
94,0.773353
95,0.771855
96,0.780838
97,0.796321
98,0.809900
99,0.828280
100,0.842687
101,0.839706
102,0.852457
103,0.869430
104,0.876054
105,0.891537
106,0.902549
107,0.909172
108,0.923082
109,0.932604
110,0.940387
111,0.942457
112,0.945768
113,0.948004
114,0.963984
115,0.965640
116,0.978887
117,0.984600
118,0.991141
119,0.994618
120,0.991389
121,1.000000
122,0.994204
123,0.989816
124,0.990478
125,0.988574
126,0.980212
127,0.972512
128,0.964563
129,0.948583
130,0.937489
131,0.926063
132,0.912236
133,0.892199
134,0.875309
135,0.853451
136,0.835815
137,0.804352
138,0.780838
139,0.741626
140,0.708797
141,0.672988
142,0.636292
143,0.592402
144,0.549828
145,0.500755
146,0.449810
147,0.397499
148,0.341264
149,0.290286
150,0.234084
151,0.183049
152,0.141054
153,0.106702
154,0.087402
155,0.077864
156,0.085150
157,0.106628
158,0.144259
159,0.192545
160,0.247514
161,0.316160
162,0.376900
163,0.447359
164,0.497377
165,0.545986
166,0.589885
167,0.635862
168,0.670189
169,0.706479
170,0.738869
171,0.770116
172,0.790277
173,0.787627
174,0.773643
175,0.730829
176,0.639770
177,0.523598
178,0.381147
179,0.224223
180,0.100178
181,0.059152
182,0.104400
183,0.227957
184,0.375211
185,0.507370
186,0.615179
187,0.691658
188,0.755064
189,0.794334
190,0.791353
191,0.689125
192,0.502891
193,0.259172
194,0.073973
195,0.080630
196,0.251339
197,0.450978
198,0.613805
199,0.713053
200,0.761199
201,0.721274
202,0.581506
203,0.356606
204,0.133520
205,0.071721
206,0.173668
207,0.354967
208,0.515600
209,0.635853
210,0.702869
211,0.712945
212,0.660974
213,0.556559
214,0.422512
215,0.289550
216,0.186559
217,0.123237
218,0.099250
219,0.097528
220,0.107058
221,0.120612
222,0.133967
223,0.149988
224,0.160205
225,0.175017
226,0.181997
227,0.193721
228,0.197952
229,0.203408
230,0.210727
231,0.213518
232,0.216200
233,0.215985
234,0.222095
235,0.223453
236,0.226906
237,0.227469
238,0.229050
239,0.232851
240,0.237280
241,0.241337
242,0.239209
243,0.245030
244,0.248110
245,0.249915
246,0.252763
247,0.255073
248,0.256009
249,0.262276
250,0.262492
251,0.265638
252,0.266921
253,0.269289
254,0.264537
255,0.255015
